line_index,raw_line,subframe_index,start_byte,end_byte,uid,pdu_hex,crc_calc,valid
1257,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 96 D4 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1259,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1261,01 03 24 00 00 57 6C 00 00 57 D0 00 00 57 0A 00 02 E7 7A 00 02 E9 CF 00 02 E8 60 00 05 08 FD 00 05 0B 5E 00 05 08 89 15 AD 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 57 6C 00 00 57 D0 00 00 57 0A 00 02 E7 7A 00 02 E9 CF 00 02 E8 60 00 05 08 FD 00 05 0B 5E 00 05 08 89,AD15,OK
1261,01 03 24 00 00 57 6C 00 00 57 D0 00 00 57 0A 00 02 E7 7A 00 02 E9 CF 00 02 E8 60 00 05 08 FD 00 05 0B 5E 00 05 08 89 15 AD 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1263,01 03 20 00 13 80 97 00 00 00 00 00 13 82 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 81 CD A8 A5 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 80 97 00 00 00 00 00 13 82 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 81 CD,A5A8,OK
1263,01 03 20 00 13 80 97 00 00 00 00 00 13 82 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 81 CD A8 A5 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1267,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 82 75 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1267,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 82 75 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1269,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1271,01 03 24 00 00 58 99 00 00 58 5D 00 00 57 40 00 02 E7 4F 00 02 E9 02 00 02 E9 0B 00 05 07 91 00 05 0B 4C 00 05 09 80 9C 10,0,0,40,1,03 24 00 00 58 99 00 00 58 5D 00 00 57 40 00 02 E7 4F 00 02 E9 02 00 02 E9 0B 00 05 07 91 00 05 0B 4C 00 05 09 80,109C,OK
1273,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1275,01 03 20 00 13 9F 54 00 00 00 00 00 13 A4 E4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EC 65 9C 40 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 9F 54 00 00 00 00 00 13 A4 E4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EC 65,409C,OK
1275,01 03 20 00 13 9F 54 00 00 00 00 00 13 A4 E4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EC 65 9C 40 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1279,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 30 59 01 03 61 B4 00 01 DB D0,0,45,52,1,03 61 B4 00 01,D0DB,OK
1281,01 03 02 00 7C B9 A5,0,0,6,1,03 02 00 7C,A5B9,OK
1283,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1285,01 03 24 00 00 58 09 00 00 57 B1 00 00 57 13 00 02 E4 13 00 02 E8 EB 00 02 E8 A0 00 05 03 F1 00 05 0C 84 00 05 05 70 10 B1 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 58 09 00 00 57 B1 00 00 57 13 00 02 E4 13 00 02 E8 EB 00 02 E8 A0 00 05 03 F1 00 05 0C 84 00 05 05 70,B110,OK
1285,01 03 24 00 00 58 09 00 00 57 B1 00 00 57 13 00 02 E4 13 00 02 E8 EB 00 02 E8 A0 00 05 03 F1 00 05 0C 84 00 05 05 70 10 B1 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1287,01 03 20 00 13 84 F6 00 00 00 00 00 13 87 54 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 99 E4 10 AF 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 84 F6 00 00 00 00 00 13 87 54 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 99 E4,AF10,OK
1287,01 03 20 00 13 84 F6 00 00 00 00 00 13 87 54 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 99 E4 10 AF 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1291,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A C2 FA 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1291,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A C2 FA 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1293,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1295,01 03 24 00 00 57 BC 00 00 57 CF 00 00 57 3F 00 02 E5 4A 00 02 E9 63 00 02 E8 7A 00 05 05 F1 00 05 0C 34 00 05 06 66 FF 4B 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 57 BC 00 00 57 CF 00 00 57 3F 00 02 E5 4A 00 02 E9 63 00 02 E8 7A 00 05 05 F1 00 05 0C 34 00 05 06 66,4BFF,OK
1295,01 03 24 00 00 57 BC 00 00 57 CF 00 00 57 3F 00 02 E5 4A 00 02 E9 63 00 02 E8 7A 00 05 05 F1 00 05 0C 34 00 05 06 66 FF 4B 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1297,01 03 20 00 13 88 5E 00 00 00 00 00 13 89 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 8B 92 D6 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 88 5E 00 00 00 00 00 13 89 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 8B,D692,OK
1297,01 03 20 00 13 88 5E 00 00 00 00 00 13 89 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 8B 92 D6 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1301,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 34 A0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1301,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 34 A0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1303,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1305,01 03 24 00 00 58 AD 00 00 58 BF 00 00 57 BD 00 02 E8 48 00 02 EA 03 00 02 E8 51 00 05 0A 36 00 05 0B 13 00 05 09 40 2B 0F 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 58 AD 00 00 58 BF 00 00 57 BD 00 02 E8 48 00 02 EA 03 00 02 E8 51 00 05 0A 36 00 05 0B 13 00 05 09 40,0F2B,OK
1305,01 03 24 00 00 58 AD 00 00 58 BF 00 00 57 BD 00 02 E8 48 00 02 EA 03 00 02 E8 51 00 05 0A 36 00 05 0B 13 00 05 09 40 2B 0F 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1307,01 03 20 00 13 B5 B4 00 00 00 00 00 13 B9 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BE 51 CE EF 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 B5 B4 00 00 00 00 00 13 B9 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BE 51,EFCE,OK
1307,01 03 20 00 13 B5 B4 00 00 00 00 00 13 B9 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BE 51 CE EF 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1311,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B BF 8E 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1311,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B BF 8E 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1313,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1315,01 03 24 00 00 58 FC 00 00 58 D3 00 00 57 87 00 02 E5 FD 00 02 E9 0A 00 02 E9 69 00 05 05 D8 00 05 0C 80 00 05 08 6E 52 BE 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 58 FC 00 00 58 D3 00 00 57 87 00 02 E5 FD 00 02 E9 0A 00 02 E9 69 00 05 05 D8 00 05 0C 80 00 05 08 6E,BE52,OK
1315,01 03 24 00 00 58 FC 00 00 58 D3 00 00 57 87 00 02 E5 FD 00 02 E9 0A 00 02 E9 69 00 05 05 D8 00 05 0C 80 00 05 08 6E 52 BE 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1317,01 03 20 00 13 B6 80 00 00 00 00 00 13 BB 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 8F 15 10,0,0,36,1,03 20 00 13 B6 80 00 00 00 00 00 13 BB 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 8F,1015,OK
1319,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1323,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B D4 17 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1323,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B D4 17 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1325,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1327,01 03 24 00 00 58 91 00 00 58 5C 00 00 57 9D 00 02 E3 DF 00 02 E8 A8 00 02 E8 96 00 05 03 6E 00 05 0C 4E 00 05 05 49 97 E5,0,0,40,1,03 24 00 00 58 91 00 00 58 5C 00 00 57 9D 00 02 E3 DF 00 02 E8 A8 00 02 E8 96 00 05 03 6E 00 05 0C 4E 00 05 05 49,E597,OK
1329,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1331,01 03 20 00 13 A4 48 00 00 00 00 00 13 A7 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AA 23 68 E2 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 A4 48 00 00 00 00 00 13 A7 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AA 23,E268,OK
1331,01 03 20 00 13 A4 48 00 00 00 00 00 13 A7 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AA 23 68 E2 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1337,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1337,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1339,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1341,01 03 24 00 00 58 71 00 00 58 9A 00 00 57 EF 00 02 E6 72 00 02 E9 98 00 02 E7 F2 00 05 07 D1 00 05 0B 32 00 05 06 FB 45 43,0,0,40,1,03 24 00 00 58 71 00 00 58 9A 00 00 57 EF 00 02 E6 72 00 02 E9 98 00 02 E7 F2 00 05 07 D1 00 05 0B 32 00 05 06 FB,4345,OK
1343,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1345,01 03 20 00 13 B1 A3 00 00 00 00 00 13 B3 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 75 B3 A3 AD 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 B1 A3 00 00 00 00 00 13 B3 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 75 B3,ADA3,OK
1345,01 03 20 00 13 B1 A3 00 00 00 00 00 13 B3 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 75 B3 A3 AD 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1351,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1351,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1353,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1355,01 03 24 00 00 59 64 00 00 59 4E 00 00 58 7A 00 02 E7 83 00 02 E9 14 00 02 E8 90 00 05 08 1F 00 05 0A C1 00 05 09 23 A3 CE 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 59 64 00 00 59 4E 00 00 58 7A 00 02 E7 83 00 02 E9 14 00 02 E8 90 00 05 08 1F 00 05 0A C1 00 05 09 23,CEA3,OK
1355,01 03 24 00 00 59 64 00 00 59 4E 00 00 58 7A 00 02 E7 83 00 02 E9 14 00 02 E8 90 00 05 08 1F 00 05 0A C1 00 05 09 23 A3 CE 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1357,01 03 20 00 13 D6 08 00 00 00 00 00 13 DB F3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F5 3A 04 98 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 D6 08 00 00 00 00 00 13 DB F3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F5 3A,9804,OK
1357,01 03 20 00 13 D6 08 00 00 00 00 00 13 DB F3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F5 3A 04 98 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1361,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 3E FA 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,44,3,25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A,FA3E,OK
1361,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 3E FA 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,45,52,1,03 61 B4 00 01,D0DB,OK
1361,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 3E FA 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,2,53,59,1,03 02 00 7C,A5B9,OK
1363,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1365,01 03 24 00 00 59 71 00 00 59 53 00 00 57 CD 00 02 E6 87 00 02 E9 41 00 02 E9 7D 00 05 06 AF 00 05 0C 8A 00 05 08 FD 06 11 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 59 71 00 00 59 53 00 00 57 CD 00 02 E6 87 00 02 E9 41 00 02 E9 7D 00 05 06 AF 00 05 0C 8A 00 05 08 FD,1106,OK
1365,01 03 24 00 00 59 71 00 00 59 53 00 00 57 CD 00 02 E6 87 00 02 E9 41 00 02 E9 7D 00 05 06 AF 00 05 0C 8A 00 05 08 FD 06 11 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1367,01 03 20 00 13 CF 2F 00 00 00 00 00 13 D4 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DD D0 29 BE 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 CF 2F 00 00 00 00 00 13 D4 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DD D0,BE29,OK
1367,01 03 20 00 13 CF 2F 00 00 00 00 00 13 D4 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DD D0 29 BE 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1371,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 91 DC 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1371,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 91 DC 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1373,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1375,01 03 24 00 00 58 AA 00 00 58 8A 00 00 57 FE 00 02 E4 4D 00 02 E9 3E 00 02 E8 51 00 05 04 BC 00 05 0C 6B 00 05 05 27 35 6E 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 58 AA 00 00 58 8A 00 00 57 FE 00 02 E4 4D 00 02 E9 3E 00 02 E8 51 00 05 04 BC 00 05 0C 6B 00 05 05 27,6E35,OK
1375,01 03 24 00 00 58 AA 00 00 58 8A 00 00 57 FE 00 02 E4 4D 00 02 E9 3E 00 02 E8 51 00 05 04 BC 00 05 0C 6B 00 05 05 27 35 6E 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1377,01 03 20 00 13 B3 DC 00 00 00 00 00 13 B5 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 8C 7D CB 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 B3 DC 00 00 00 00 00 13 B5 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 8C,CB7D,OK
1377,01 03 20 00 13 B3 DC 00 00 00 00 00 13 B5 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 8C 7D CB 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1381,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 1F E8 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1381,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 1F E8 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1383,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1385,01 03 24 00 00 59 41 00 00 59 3E 00 00 58 81 00 02 E8 53 00 02 EA 2B 00 02 E8 CB 00 05 0A 2F 00 05 0B C7 00 05 09 BF A6 5A 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 59 41 00 00 59 3E 00 00 58 81 00 02 E8 53 00 02 EA 2B 00 02 E8 CB 00 05 0A 2F 00 05 0B C7 00 05 09 BF,5AA6,OK
1385,01 03 24 00 00 59 41 00 00 59 3E 00 00 58 81 00 02 E8 53 00 02 EA 2B 00 02 E8 CB 00 05 0A 2F 00 05 0B C7 00 05 09 BF A6 5A 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1387,01 03 20 00 13 DC A3 00 00 00 00 00 13 DF 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9C 56 4E D5 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 DC A3 00 00 00 00 00 13 DF 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9C 56,D54E,OK
1387,01 03 20 00 13 DC A3 00 00 00 00 00 13 DF 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9C 56 4E D5 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1391,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 2A 3C 01 03 61 B4 00 01 DB D0,0,45,52,1,03 61 B4 00 01,D0DB,OK
1393,01 03 02 00 7C B9 A5,0,0,6,1,03 02 00 7C,A5B9,OK
1395,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1397,01 03 24 00 00 59 C7 00 00 59 B5 00 00 58 DD 00 02 E8 1A 00 02 E9 CC 00 02 E8 C0 00 05 09 85 00 05 0B 73 00 05 09 A3 73 40 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 59 C7 00 00 59 B5 00 00 58 DD 00 02 E8 1A 00 02 E9 CC 00 02 E8 C0 00 05 09 85 00 05 0B 73 00 05 09 A3,4073,OK
1397,01 03 24 00 00 59 C7 00 00 59 B5 00 00 58 DD 00 02 E8 1A 00 02 E9 CC 00 02 E8 C0 00 05 09 85 00 05 0B 73 00 05 09 A3 73 40 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1399,01 03 20 00 13 EF F7 00 00 00 00 00 13 F5 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 5C E5 3F 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 EF F7 00 00 00 00 00 13 F5 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 5C,3FE5,OK
1399,01 03 20 00 13 EF F7 00 00 00 00 00 13 F5 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 5C E5 3F 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1403,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A D6 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1403,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A D6 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1405,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1407,01 03 24 00 00 59 B3 00 00 59 6A 00 00 58 6D 00 02 E4 BA 00 02 E8 A3 00 02 E9 31 00 05 04 0D 00 05 0C 80 00 05 06 F5 FE 0C 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 59 B3 00 00 59 6A 00 00 58 6D 00 02 E4 BA 00 02 E8 A3 00 02 E9 31 00 05 04 0D 00 05 0C 80 00 05 06 F5,0CFE,OK
1407,01 03 24 00 00 59 B3 00 00 59 6A 00 00 58 6D 00 02 E4 BA 00 02 E8 A3 00 02 E9 31 00 05 04 0D 00 05 0C 80 00 05 06 F5 FE 0C 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1409,01 03 20 00 13 DE C4 00 00 00 00 00 13 E2 9D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 D1 B2 BB,0,0,36,1,03 20 00 13 DE C4 00 00 00 00 00 13 E2 9D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 D1,BBB2,OK
1411,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1417,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1417,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1419,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1421,01 03 24 00 00 59 2F 00 00 59 55 00 00 58 BD 00 02 E5 F2 00 02 E9 A8 00 02 E8 2F 00 05 07 30 00 05 0B CE 00 05 06 A5 8F F1 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 59 2F 00 00 59 55 00 00 58 BD 00 02 E5 F2 00 02 E9 A8 00 02 E8 2F 00 05 07 30 00 05 0B CE 00 05 06 A5,F18F,OK
1421,01 03 24 00 00 59 2F 00 00 59 55 00 00 58 BD 00 02 E5 F2 00 02 E9 A8 00 02 E8 2F 00 05 07 30 00 05 0B CE 00 05 06 A5 8F F1 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
